"packageId","routeId","moduleId","lessonId","activityId","activityOrder","visibleTitle","practiceType","helpAvailable","independentDemonstration","transfer","retention","requestedEvidence","impliesPhysicalSkill","currentEvidenceLevel","recommendedEvidenceLevel","executionTier","risk","objectiveAlignment","recommendedAction","manualReviewRequired"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.toh-soneria-control","lesson.encyclopedia.complications.toh-soneria-control","activity.encyclopedia.complications.toh-soneria-control","1","Explicar y transferir: Alarma, sonería y repetición a demanda","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.toh-soneria-control:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.toh-cronografo-estados","lesson.encyclopedia.complications.toh-cronografo-estados","activity.encyclopedia.complications.toh-cronografo-estados","1","Explicar y transferir: Cronógrafo: mando, embrague, freno y puesta a cero","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.complications.toh-cronografo-estados:answer""]","false","K","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.identify","lesson.miyota8215.identify","activity.miyota8215.identify-calibre","1","Identificar el calibre","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.identify-calibre:procedure""]","true","K","P","specialist-workshop","caution","aligned","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.identify","lesson.miyota8215.identify","activity.miyota8215.classify-provenance","2","Diferenciar oficial, reconstruido y desconocido","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.distinguish-data-reconstruction:procedure""]","true","K","P","specialist-workshop","caution","aligned","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.documentation","lesson.miyota8215.documentation","activity.miyota8215.locate-specification","1","Localizar una especificación","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.read-official-documentation:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.documentation","lesson.miyota8215.documentation","activity.miyota8215.associate-reference-part","2","Asociar referencia y pieza","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.read-official-documentation:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.documentation","lesson.miyota8215.documentation","activity.miyota8215.detect-document-limit","3","Detectar lo que el documento no revela","guided-practice / diagnostic","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.distinguish-data-reconstruction:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.architecture","lesson.miyota8215.architecture","activity.miyota8215.classify-subsystems","1","Clasificar subsistemas","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.recognize-subsystems:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.architecture","lesson.miyota8215.architecture","activity.miyota8215.reconstruct-layers","2","Reconstruir capas ocultas","guided-practice / completion-problem","[""graduated-hints:6"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.recognize-subsystems:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.automatic","lesson.miyota8215.automatic","activity.miyota8215.follow-automatic","1","Seguir la carga automática","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-automatic:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.automatic","lesson.miyota8215.automatic","activity.miyota8215.compare-automatic-conceptual","2","Comparar automático real y conceptual","comparison / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-automatic:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.winding-setting","lesson.miyota8215.winding-setting","activity.miyota8215.reconstruct-winding-states","1","Reconstruir estados de cuerda y puesta en hora","guided-practice / completion-problem","[""graduated-hints:6"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-winding-setting:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.winding-setting","lesson.miyota8215.winding-setting","activity.miyota8215.trace-manual-winding","2","Seguir la cuerda manual","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-winding-setting:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.calendar","lesson.miyota8215.calendar","activity.miyota8215.explain-calendar","1","Explicar el calendario","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-calendar:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.calendar","lesson.miyota8215.calendar","activity.miyota8215.run-calendar-cycle","2","Recorrer un ciclo de fecha","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-calendar:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.barrel-energy","lesson.miyota8215.barrel-energy","activity.miyota8215.follow-barrel-energy","1","Seguir la energía desde el barrilete","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-energy-chain:procedure""]","true","K","R","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.barrel-energy","lesson.miyota8215.barrel-energy","activity.miyota8215.compare-barrel-conceptual","2","Comparar barrilete real y conceptual","comparison / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-energy-chain:procedure""]","true","K","R","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.train","lesson.miyota8215.train","activity.miyota8215.identify-train","1","Identificar el tren","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.identify-train:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.train","lesson.miyota8215.train","activity.miyota8215.interrupt-train","2","Interrumpir y comprobar el tren","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.verify-partially:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.escapement-oscillator","lesson.miyota8215.escapement-oscillator","activity.miyota8215.follow-escapement","1","Seguir el escape","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-escapement-oscillator:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.escapement-oscillator","lesson.miyota8215.escapement-oscillator","activity.miyota8215.compare-conceptual-real","2","Comparar el escape conceptual y el modelo estructural","comparison / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.explain-escapement-oscillator:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.plan-disassembly","lesson.miyota8215.plan-disassembly","activity.miyota8215.prepare-workbench","1","Preparar banco","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.prepare-disassembly:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.plan-disassembly","lesson.miyota8215.plan-disassembly","activity.miyota8215.create-disassembly-plan","2","Crear plan de desmontaje","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.prepare-disassembly:procedure""]","true","K","P","specialist-workshop","historical-non-actionable","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.guided-disassembly","lesson.miyota8215.guided-disassembly","activity.miyota8215.remove-rotor","1","Retirar rotor","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-disassembly:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.guided-disassembly","lesson.miyota8215.guided-disassembly","activity.miyota8215.manage-fasteners","2","Gestionar tornillos","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.preserve-identity-orientation:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.guided-disassembly","lesson.miyota8215.guided-disassembly","activity.miyota8215.guided-disassembly","3","Completar desmontaje guiado disponible","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-disassembly:procedure""]","true","K","P","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.assisted-free-disassembly","lesson.miyota8215.assisted-free-disassembly","activity.miyota8215.assisted-disassembly","1","Completar desmontaje asistido","guided-practice / completion-problem","[""graduated-hints:6"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-disassembly:procedure""]","true","K","P","specialist-workshop","caution","aligned","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.assisted-free-disassembly","lesson.miyota8215.assisted-free-disassembly","activity.miyota8215.free-disassembly","2","Realizar práctica libre","guided-practice / independent-practice","[""graduated-hints:6"",""support:independent"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-disassembly:procedure""]","true","V","P","specialist-workshop","caution","aligned","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.inspection","lesson.miyota8215.inspection","activity.miyota8215.inspect-parts","1","Inspeccionar piezas","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.inspect:procedure""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.inspection","lesson.miyota8215.inspection","activity.miyota8215.detect-symbolic-defect","2","Detectar un defecto simbólico","guided-practice / diagnostic","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.inspect:procedure""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.assembly-verification","lesson.miyota8215.assembly-verification","activity.miyota8215.guided-assembly","1","Montar en modo guiado","guided-practice / worked-example","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-assembly:procedure""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.assembly-verification","lesson.miyota8215.assembly-verification","activity.miyota8215.assisted-assembly","2","Montar en modo asistido","guided-practice / completion-problem","[""graduated-hints:6"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-assembly:procedure""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.assembly-verification","lesson.miyota8215.assembly-verification","activity.miyota8215.free-assembly","3","Montar en modo libre","guided-practice / independent-practice","[""graduated-hints:6"",""support:independent"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.virtual-assembly:procedure""]","true","V","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.assembly-verification","lesson.miyota8215.assembly-verification","activity.miyota8215.partial-verifications","4","Realizar comprobaciones parciales","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.verify-partially:procedure""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.diagnosis-project","lesson.miyota8215.diagnosis-project","activity.miyota8215.identify-affected-subsystem","1","Identificar un subsistema afectado","guided-practice / guided-practice","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.form-hypothesis:observation""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.diagnosis-project","lesson.miyota8215.diagnosis-project","activity.miyota8215.form-hypothesis","2","Formular hipótesis","guided-practice / diagnostic","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.form-hypothesis:observation""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.diagnosis-project","lesson.miyota8215.diagnosis-project","activity.miyota8215.select-verification","3","Seleccionar comprobación","guided-practice / diagnostic","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.miyota8215.conceptual-diagnosis:observation""]","true","K","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.diagnosis-project","lesson.miyota8215.diagnosis-project","activity.miyota8215.complete-diagnosis","4","Completar diagnóstico","guided-practice / mastery-check","[""graduated-hints:6"",""support:independent"",""worked-example"",""graduated-attempts""]","true","false","false","[""evidence.miyota8215.conceptual-diagnosis:observation""]","true","V","R","specialist-workshop","caution","partial","manual-review","true"
"wplab.horology.miyota8215","route.miyota8215.complete","module.miyota8215.diagnosis-project","lesson.miyota8215.diagnosis-project","activity.miyota8215.final-project","5","Completar proyecto final","guided-practice / transfer","[""graduated-hints:6"",""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.miyota8215.document-calibre:artifact""]","true","R","R","specialist-workshop","caution","partial","keep","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.arquitectura-de-caja","lesson.encyclopedia.cases-water.arquitectura-de-caja","activity.encyclopedia.cases-water.arquitectura-de-caja","1","Explicar y transferir: Arquitectura de caja y encaje del movimiento","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.arquitectura-de-caja:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.corona-tubo-y-tija","lesson.encyclopedia.cases-water.corona-tubo-y-tija","activity.encyclopedia.cases-water.corona-tubo-y-tija","1","Explicar y transferir: Corona, tubo, tija y órganos de mando","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.corona-tubo-y-tija:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.cristales-y-biseles","lesson.encyclopedia.cases-water.cristales-y-biseles","activity.encyclopedia.cases-water.cristales-y-biseles","1","Explicar y transferir: Cristales, biseles, tensiones y adhesivos","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.cristales-y-biseles:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.juntas-y-sellado","lesson.encyclopedia.cases-water.juntas-y-sellado","activity.encyclopedia.cases-water.juntas-y-sellado","1","Explicar y transferir: Juntas, compresión y rutas de fuga","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.juntas-y-sellado:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.pruebas-de-presion","lesson.encyclopedia.cases-water.pruebas-de-presion","activity.encyclopedia.cases-water.pruebas-de-presion","1","Explicar y transferir: Pruebas de presión, condensación y límites de seguridad","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.pruebas-de-presion:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.brazaletes-y-restauracion-de-caja","lesson.encyclopedia.cases-water.brazaletes-y-restauracion-de-caja","activity.encyclopedia.cases-water.brazaletes-y-restauracion-de-caja","1","Explicar y transferir: Brazaletes, cierres y restauración responsable de caja","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.brazaletes-y-restauracion-de-caja:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.toh-exterior-interfaces","lesson.encyclopedia.cases-water.toh-exterior-interfaces","activity.encyclopedia.cases-water.toh-exterior-interfaces","1","Explicar y transferir: Exterior del reloj como cadena de interfaces","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.toh-exterior-interfaces:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.toh-materiales-exterior","lesson.encyclopedia.cases-water.toh-materiales-exterior","activity.encyclopedia.cases-water.toh-materiales-exterior","1","Explicar y transferir: Materiales, cristales, juntas y fijaciones exteriores","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.toh-materiales-exterior:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.chicago-caja-corona-tija","lesson.encyclopedia.cases-water.chicago-caja-corona-tija","activity.encyclopedia.cases-water.chicago-caja-corona-tija","1","Explicar y transferir: Expediente Chicago I: caja, corona, tubo y tija","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.cases-water.chicago-caja-corona-tija:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.cases-water","module.encyclopedia.cases-water.chicago-cristales-fijaciones","lesson.encyclopedia.cases-water.chicago-cristales-fijaciones","activity.encyclopedia.cases-water.chicago-cristales-fijaciones","1","Explicar y transferir: Expediente Chicago II: cristales, biseles y fijaciones","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.cases-water.chicago-cristales-fijaciones:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.trazado-medicion-y-sujecion","lesson.encyclopedia.micromechanics.trazado-medicion-y-sujecion","activity.encyclopedia.micromechanics.trazado-medicion-y-sujecion","1","Explicar y transferir: Trazado, referencias, medición y sujeción","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.trazado-medicion-y-sujecion:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.torno-y-trabajo-entre-puntos","lesson.encyclopedia.micromechanics.torno-y-trabajo-entre-puntos","activity.encyclopedia.micromechanics.torno-y-trabajo-entre-puntos","1","Explicar y transferir: Torno relojero, pinzas y trabajo entre puntos","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.torno-y-trabajo-entre-puntos:answer""]","true","K","R","specialist-workshop","caution","aligned","manual-review","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.ejes-pivotes-y-reparacion","lesson.encyclopedia.micromechanics.ejes-pivotes-y-reparacion","activity.encyclopedia.micromechanics.ejes-pivotes-y-reparacion","1","Explicar y transferir: Ejes, pivotes, hombros y sustitución de staffs","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.ejes-pivotes-y-reparacion:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.ruedas-y-pinones","lesson.encyclopedia.micromechanics.ruedas-y-pinones","activity.encyclopedia.micromechanics.ruedas-y-pinones","1","Explicar y transferir: Fabricación de ruedas, piñones y cortadores","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.ruedas-y-pinones:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.tornillos-muelles-y-pequenas-piezas","lesson.encyclopedia.micromechanics.tornillos-muelles-y-pequenas-piezas","activity.encyclopedia.micromechanics.tornillos-muelles-y-pequenas-piezas","1","Explicar y transferir: Tornillos, pasadores, muelles y piezas pequeñas","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.tornillos-muelles-y-pequenas-piezas:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.platinas-puentes-y-jewelling","lesson.encyclopedia.micromechanics.platinas-puentes-y-jewelling","activity.encyclopedia.micromechanics.platinas-puentes-y-jewelling","1","Explicar y transferir: Platinas, puentes, taladros, escariado y colocación de rubíes","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.platinas-puentes-y-jewelling:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.bulova-botador-eje","lesson.encyclopedia.micromechanics.bulova-botador-eje","activity.encyclopedia.micromechanics.bulova-botador-eje","1","Explicar y transferir: Pasaporte III: botador y sustitución de eje","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.bulova-botador-eje:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.bulova-torneado-fundamental","lesson.encyclopedia.micromechanics.bulova-torneado-fundamental","activity.encyclopedia.micromechanics.bulova-torneado-fundamental","1","Explicar y transferir: Pasaporte IV: torneado entre puntos y buril","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.bulova-torneado-fundamental:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.bulova-eje-pivotes","lesson.encyclopedia.micromechanics.bulova-eje-pivotes","activity.encyclopedia.micromechanics.bulova-eje-pivotes","1","Explicar y transferir: Pasaporte V: eje de volante, pivotes y hombros","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.bulova-eje-pivotes:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.bulova-tija","lesson.encyclopedia.micromechanics.bulova-tija","activity.encyclopedia.micromechanics.bulova-tija","1","Explicar y transferir: Pasaporte VI: fabricación y ajuste de una tija","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.bulova-tija:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.bulova-brunido","lesson.encyclopedia.micromechanics.bulova-brunido","activity.encyclopedia.micromechanics.bulova-brunido","1","Explicar y transferir: Pasaporte VII: bruñido de pivotes","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.bulova-brunido:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.chicago-rubies-antichoque","lesson.encyclopedia.micromechanics.chicago-rubies-antichoque","activity.encyclopedia.micromechanics.chicago-rubies-antichoque","1","Explicar y transferir: Expediente Chicago VIII: rubíes, contrapiedras y antichoque","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.chicago-rubies-antichoque:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.chicago-escape-dibujo","lesson.encyclopedia.micromechanics.chicago-escape-dibujo","activity.encyclopedia.micromechanics.chicago-escape-dibujo","1","Explicar y transferir: Expediente Chicago IX: construcción geométrica del escape","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.chicago-escape-dibujo:answer""]","false","K","R","simulation","normal","aligned","keep","false"
