"packageId","packageVersion","routeId","moduleId","lessonId","visibleTitle","currentOrder","routeOrder","moduleOrder","lessonOrder","currentType","proposedCurriculumStage","curriculumCategory","currentObservableObjective","objectiveQuality","currentLearningArchetype","recommendedLearningArchetype","declaredPrimarySource","secondarySources","currentCitations","citationPrecision","requiredConcepts","prerequisiteProblems","improperHigherDependencies","visualCoverage","requiredVisuals","currentEvidenceLevel","recommendedEvidenceLevel","executionTier","safetyStatus","historicalStatus","languageProblems","editorialProblems","editorialStatus","recommendedAction","priority","priorityScore","priorityBreakdown","reason","manualReviewRequired"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.history-language","module.encyclopedia.history-language.transicion-electromecanica-cuarzo","lesson.encyclopedia.history-language.transicion-electromecanica-cuarzo","De lo electromecánico al cuarzo","11","2","5","1","conceptual-model / explanation","1-understand-watch-as-system","enrichment","Explicar De lo electromecánico al cuarzo mediante relaciones causales.","specific-observable","historical-comparison","psychomotor-skill","source.external.watchguy-manuals","[""source.external.watch-movements-eu"",""source.external.hodinkee-watch101"",""source.encyclopedia.original-synthesis""]","[""source.external.hodinkee-watch101"",""source.external.watch-movements-eu"",""source.external.watchguy-manuals""]","document","[""concept.encyclopedia.history-language.industrializacion-y-familias.ebauche"",""concept.encyclopedia.history-language.industrializacion-y-familias.familia-de-calibres"",""concept.encyclopedia.history-language.industrializacion-y-familias.variante""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.history-language.transicion-electromecanica-cuarzo.title"",""activity.encyclopedia.history-language.transicion-electromecanica-cuarzo.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""automatic-segmentation-break"",""secondary-database-as-official"",""single-lesson-module""]","needs-safety-review","manual-review","critical","80","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""primeras experiencias del principiante"",""points"":20}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Hay datos numéricos o relaciones cuantitativas sin página, figura o tabla aplicable.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.history-language","module.encyclopedia.history-language.leer-documentacion","lesson.encyclopedia.history-language.leer-documentacion","Leer nombres, especificaciones, planos y manuales","12","2","6","1","conceptual-model / explanation","1-understand-watch-as-system","enrichment","Explicar Leer nombres, especificaciones, planos y manuales mediante relaciones causales.","specific-observable","historical-comparison","psychomotor-skill","source.official.miyota.2035","[""source.official.miyota.8215"",""source.external.watchguy-manuals"",""source.external.timezone-illustrated-glossary"",""source.encyclopedia.original-synthesis""]","[""source.external.watchguy-manuals"",""source.official.miyota.2035"",""source.official.miyota.8215""]","document","[""concept.encyclopedia.history-language.transicion-electromecanica-cuarzo.reloj-electromecanico"",""concept.encyclopedia.history-language.transicion-electromecanica-cuarzo.divisor-de-frecuencia"",""concept.encyclopedia.history-language.transicion-electromecanica-cuarzo.motor-paso-a-paso""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.history-language.leer-documentacion.title"",""activity.encyclopedia.history-language.leer-documentacion.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-source-review","split","high","66","[{""reason"":""incidencias ponderadas"",""points"":46},{""reason"":""primeras experiencias del principiante"",""points"":20}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Hay datos numéricos o relaciones cuantitativas sin página, figura o tabla aplicable.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.history-language","module.encyclopedia.history-language.toh-tiempo-escalas","lesson.encyclopedia.history-language.toh-tiempo-escalas","Tiempo, escalas y calendario civil","13","2","7","1","conceptual-model / explanation","1-understand-watch-as-system","enrichment","Explicar Tiempo, escalas y calendario civil mediante relaciones causales.","specific-observable","historical-comparison","psychomotor-skill","source.private.toh.ch01","[""source.official.bipm.vim"",""source.encyclopedia.original-synthesis""]","[""source.encyclopedia.original-synthesis"",""source.official.bipm.vim"",""source.private.toh.ch01 [p.1-20; 1]""]","page-or-figure","[""concept.encyclopedia.history-language.leer-documentacion.dato-nominal"",""concept.encyclopedia.history-language.leer-documentacion.revision-documental"",""concept.encyclopedia.history-language.leer-documentacion.procedencia-por-afirmacion""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","historical-non-actionable","mixed","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.history-language.toh-tiempo-escalas.title"",""activity.encyclopedia.history-language.toh-tiempo-escalas.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-safety-review","manual-review","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. La lección o sus fuentes contienen un procedimiento histórico peligroso; no debe convertirse en instrucción accionable.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.history-language","module.encyclopedia.history-language.toh-instrumentos-principios","lesson.encyclopedia.history-language.toh-instrumentos-principios","Instrumentos de tiempo: flujo, oscilación y conteo","14","2","8","1","conceptual-model / explanation","1-understand-watch-as-system","enrichment","Explicar Instrumentos de tiempo: flujo, oscilación y conteo mediante relaciones causales.","specific-observable","historical-comparison","psychomotor-skill","source.private.toh.ch02","[""source.external.jomashop-history"",""source.encyclopedia.original-synthesis""]","[""source.encyclopedia.original-synthesis"",""source.external.jomashop-history"",""source.private.toh.ch02 [p.21-31; 2]""]","page-or-figure","[""concept.encyclopedia.history-language.toh-tiempo-escalas.escala-temporal"",""concept.encyclopedia.history-language.toh-tiempo-escalas.tiempo-solar-aparente"",""concept.encyclopedia.history-language.toh-tiempo-escalas.calendario-civil""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","normal","mixed","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.history-language.toh-instrumentos-principios.title"",""activity.encyclopedia.history-language.toh-instrumentos-principios.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""modern-safety-source-required"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-safety-review","manual-review","high","59","[{""reason"":""incidencias ponderadas"",""points"":59}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. El procedimiento necesita una fuente moderna de seguridad antes de cualquier uso operativo.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.history-language","module.encyclopedia.history-language.toh-cronometro-precision","lesson.encyclopedia.history-language.toh-cronometro-precision","Reloj, cronómetro, precisión y exactitud","15","2","9","1","transfer / explanation","1-understand-watch-as-system","enrichment","Explicar Reloj, cronómetro, precisión y exactitud mediante relaciones causales.","specific-observable","historical-comparison","psychomotor-skill","source.private.toh.ch01","[""source.official.nist.uncertainty"",""source.encyclopedia.original-synthesis""]","[""source.encyclopedia.original-synthesis"",""source.official.nist.uncertainty"",""source.private.toh.ch01 [p.1-20; 1]""]","page-or-figure","[""concept.encyclopedia.history-language.toh-instrumentos-principios.instrumento-de-flujo"",""concept.encyclopedia.history-language.toh-instrumentos-principios.reloj-oscilatorio"",""concept.encyclopedia.history-language.toh-instrumentos-principios.realizacion-de-la-referencia""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","normal","mixed","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.history-language.toh-cronometro-precision.title"",""activity.encyclopedia.history-language.toh-cronometro-precision.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""modern-safety-source-required"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-safety-review","manual-review","high","59","[{""reason"":""incidencias ponderadas"",""points"":59}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. El procedimiento necesita una fuente moderna de seguridad antes de cualquier uso operativo.","true"
"wplab.horology.quartz-miyota2035","0.5.0","route.horology.bench-foundations","module.quartz2035.workstation","lesson.quartz2035.workstation","El puesto de trabajo","16","3","1","1","orientation / explanation","0-prepare-bench-and-control","","Ejecutar la práctica con orden y trazabilidad.","generic","bench-procedure","manufacturing","source.horology.original-quartz-practical-route","[]","[""source.horology.original-quartz-practical-route""]","missing","[]","[]","[]","1/1 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","K","R","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.quartz2035.prepare-workbench.title"",""activity.quartz2035.prepare-workbench.description"",""activity.quartz2035.detect-unsafe-conditions.title"",""activity.quartz2035.detect-unsafe-conditions.description""]","[""empty-markdown-headings"",""identical-english-spanish"",""foreign-lesson-title"",""generic-reused-objective"",""repeated-paragraph-or-instruction"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""template-conditioned-content"",""specialist-work-misclassified-home"",""single-lesson-module"",""physical-skill-digital-only""]","needs-source-review","manual-review","high","78","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""banco y herramientas"",""points"":18}]","La lección contiene encabezados sin contenido verificable. Campos localizados en inglés repiten literalmente el español. El cuerpo contiene el título de otra lección; puede ser referencia válida o contaminación de plantilla. El objetivo es genérico, no observable o se reutiliza de forma extensa.","true"
"wplab.horology.quartz-miyota2035","0.5.0","route.horology.bench-foundations","module.quartz2035.tools","lesson.quartz2035.tools","Herramientas fundamentales","17","3","2","1","pretraining / explanation","0-prepare-bench-and-control","","Ejecutar la práctica con orden y trazabilidad.","generic","bench-procedure","psychomotor-skill","source.horology.original-quartz-practical-route","[]","[""source.horology.original-quartz-practical-route""]","missing","[""concept.quartz2035.prepare-safe-workstation""]","[]","[]","1/1 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.quartz2035.select-tools.title"",""activity.quartz2035.select-tools.description"",""activity.quartz2035.reject-wrong-tool.title"",""activity.quartz2035.reject-wrong-tool.description""]","[""empty-markdown-headings"",""identical-english-spanish"",""foreign-lesson-title"",""generic-reused-objective"",""repeated-paragraph-or-instruction"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""template-conditioned-content"",""single-lesson-module"",""physical-skill-digital-only""]","needs-source-review","edit","high","78","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""banco y herramientas"",""points"":18}]","La lección contiene encabezados sin contenido verificable. Campos localizados en inglés repiten literalmente el español. El cuerpo contiene el título de otra lección; puede ser referencia válida o contaminación de plantilla. El objetivo es genérico, no observable o se reutiliza de forma extensa.","true"
"wplab.horology.quartz-miyota2035","0.5.0","route.horology.bench-foundations","module.quartz2035.observe","lesson.quartz2035.observe","Observar antes de desmontar","18","3","3","1","pretraining / explanation","0-prepare-bench-and-control","","Ejecutar la práctica con orden y trazabilidad.","generic","bench-procedure","bench-procedure","source.miyota.2035.product-page","[""source.miyota.2035.specification"",""source.miyota.2035.drawing"",""source.miyota.2035.instruction-manual"",""source.miyota.2035.parts-list-exploded-view"",""source.horology.original-quartz-practical-route""]","[""source.horology.original-quartz-practical-route""]","document","[""concept.quartz2035.select-basic-tools""]","[]","[]","1/1 declared visuals ready or approved","[""step sequence with tool, holding point, and stop condition""]","K","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.quartz2035.identify-movement-zones.title"",""activity.quartz2035.identify-movement-zones.description"",""activity.quartz2035.record-initial-condition.title"",""activity.quartz2035.record-initial-condition.description""]","[""empty-markdown-headings"",""identical-english-spanish"",""foreign-lesson-title"",""generic-reused-objective"",""repeated-paragraph-or-instruction"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""template-conditioned-content"",""single-lesson-module"",""physical-skill-digital-only""]","needs-source-review","edit","high","78","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""banco y herramientas"",""points"":18}]","La lección contiene encabezados sin contenido verificable. Campos localizados en inglés repiten literalmente el español. El cuerpo contiene el título de otra lección; puede ser referencia válida o contaminación de plantilla. El objetivo es genérico, no observable o se reutiliza de forma extensa.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.workshop-tools-materials","module.encyclopedia.workshop-tools-materials.banco-y-seguridad","lesson.encyclopedia.workshop-tools-materials.banco-y-seguridad","Banco, postura, orden y seguridad","19","4","1","1","conceptual-model / explanation","0-prepare-bench-and-control","enrichment","Explicar Banco, postura, orden y seguridad mediante relaciones causales.","specific-observable","bench-procedure","psychomotor-skill","source.private.daniels.workshop-equipment","[""source.institutional.wostep.watchmaker"",""source.institutional.awci.standards""]","[""source.institutional.awci.standards"",""source.institutional.wostep.watchmaker"",""source.private.daniels.workshop-equipment [p.26-48; Workshop and Equipment]""]","page-or-figure","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.workshop-tools-materials.banco-y-seguridad.title"",""activity.encyclopedia.workshop-tools-materials.banco-y-seguridad.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""ocr-formula-unverified"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-source-review","manual-review","high","77","[{""reason"":""incidencias ponderadas"",""points"":59},{""reason"":""banco y herramientas"",""points"":18}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Una fórmula vinculada a material OCR no consta como verificada visualmente.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.workshop-tools-materials","module.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion","lesson.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion","Observación, óptica y manipulación","20","4","2","1","conceptual-model / explanation","0-prepare-bench-and-control","enrichment","Explicar Observación, óptica y manipulación mediante relaciones causales.","specific-observable","bench-procedure","psychomotor-skill","source.private.daniels.hand-tools","[""source.external.naked-watchmaker"",""source.institutional.awci.standards""]","[""source.external.naked-watchmaker"",""source.institutional.awci.standards"",""source.private.daniels.hand-tools [p.49-72; Hand Tools]""]","page-or-figure","[""concept.encyclopedia.workshop-tools-materials.banco-y-seguridad.zona-de-trabajo-controlada"",""concept.encyclopedia.workshop-tools-materials.banco-y-seguridad.control-de-piezas"",""concept.encyclopedia.workshop-tools-materials.banco-y-seguridad.parada-segura""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion.title"",""activity.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""ocr-formula-unverified"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-source-review","manual-review","high","77","[{""reason"":""incidencias ponderadas"",""points"":59},{""reason"":""banco y herramientas"",""points"":18}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Una fórmula vinculada a material OCR no consta como verificada visualmente.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.workshop-tools-materials","module.encyclopedia.workshop-tools-materials.herramientas-y-afilado","lesson.encyclopedia.workshop-tools-materials.herramientas-y-afilado","Herramientas de mano, ajuste y afilado","21","4","3","1","conceptual-model / explanation","0-prepare-bench-and-control","enrichment","Explicar Herramientas de mano, ajuste y afilado mediante relaciones causales.","specific-observable","bench-procedure","psychomotor-skill","source.private.daniels.hand-tools","[""source.private.daniels.finishing-metals"",""source.institutional.wostep.watchmaker""]","[""source.institutional.wostep.watchmaker"",""source.private.daniels.finishing-metals [p.73-90; Finishing Steel and Brass]"",""source.private.daniels.hand-tools [p.49-72; Hand Tools]""]","page-or-figure","[""concept.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion.campo-de-vision"",""concept.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion.iluminacion-rasante"",""concept.encyclopedia.workshop-tools-materials.observacion-optica-manipulacion.manipulacion-atraumatica""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.workshop-tools-materials.herramientas-y-afilado.title"",""activity.encyclopedia.workshop-tools-materials.herramientas-y-afilado.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""ocr-formula-unverified"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-safety-review","manual-review","high","78","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""banco y herramientas"",""points"":18}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Una fórmula vinculada a material OCR no consta como verificada visualmente.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.workshop-tools-materials","module.encyclopedia.workshop-tools-materials.materiales-relojeros","lesson.encyclopedia.workshop-tools-materials.materiales-relojeros","Materiales relojeros y propiedades funcionales","22","4","4","1","conceptual-model / explanation","0-prepare-bench-and-control","enrichment","Explicar Materiales relojeros y propiedades funcionales mediante relaciones causales.","specific-observable","bench-procedure","manufacturing","source.private.daniels.finishing-metals","[""source.private.daniels.jewelling"",""source.institutional.wostep.watchmaker""]","[""source.institutional.wostep.watchmaker"",""source.private.daniels.finishing-metals [p.73-90; Finishing Steel and Brass]"",""source.private.daniels.jewelling [p.195-213; Jewelling]""]","page-or-figure","[""concept.encyclopedia.workshop-tools-materials.herramientas-y-afilado.ajuste-de-herramienta"",""concept.encyclopedia.workshop-tools-materials.herramientas-y-afilado.angulo-de-desprendimiento"",""concept.encyclopedia.workshop-tools-materials.herramientas-y-afilado.rebaba""]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","K","R","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.workshop-tools-materials.materiales-relojeros.title"",""activity.encyclopedia.workshop-tools-materials.materiales-relojeros.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""ocr-formula-unverified"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-source-review","manual-review","high","77","[{""reason"":""incidencias ponderadas"",""points"":59},{""reason"":""banco y herramientas"",""points"":18}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Una fórmula vinculada a material OCR no consta como verificada visualmente.","true"
"wplab.horology.watchmaking-encyclopedia","1.1.0","route.encyclopedia.workshop-tools-materials","module.encyclopedia.workshop-tools-materials.tratamiento-termico-y-superficies","lesson.encyclopedia.workshop-tools-materials.tratamiento-termico-y-superficies","Tratamiento térmico y acabado de superficies","23","4","5","1","conceptual-model / explanation","0-prepare-bench-and-control","enrichment","Explicar Tratamiento térmico y acabado de superficies mediante relaciones causales.","specific-observable","bench-procedure","psychomotor-skill","source.private.daniels.finishing-metals","[""source.private.daniels.small-components"",""source.private.vba-uhrentechnik""]","[""source.private.daniels.finishing-metals [p.73-90; Finishing Steel and Brass]"",""source.private.daniels.small-components [p.168-194; Making Small Components]"",""source.private.vba-uhrentechnik""]","page-or-figure","[""concept.encyclopedia.workshop-tools-materials.materiales-relojeros.dureza"",""concept.encyclopedia.workshop-tools-materials.materiales-relojeros.tenacidad"",""concept.encyclopedia.workshop-tools-materials.materiales-relojeros.compatibilidad-tribologica""]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","K","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.encyclopedia.workshop-tools-materials.tratamiento-termico-y-superficies.title"",""activity.encyclopedia.workshop-tools-materials.tratamiento-termico-y-superficies.description""]","[""identical-english-spanish"",""redundant-names"",""overbroad-citation"",""ocr-formula-unverified"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""automatic-segmentation-break"",""single-lesson-module""]","needs-safety-review","manual-review","high","78","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""banco y herramientas"",""points"":18}]","Campos localizados en inglés repiten literalmente el español. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador. Una fórmula vinculada a material OCR no consta como verificada visualmente.","true"
